"index","VersionID","VersionName","AffectedVersion","Class","Ticket","Bugginess"
"1","12313216","3.0.0","3.0.0","Leader.java","ZOOKEEPER-117","YES"
"1","12313216","3.0.0","3.0.0","DataNode.java","ZOOKEEPER-226","YES"
"1","12313216","3.0.0","3.0.0","NullDataTest.java","ZOOKEEPER-226","YES"
"1","12313216","3.0.0","3.0.0","DataNode.java","ZOOKEEPER-226","YES"
"1","12313216","3.0.0","3.0.0","NullDataTest.java","ZOOKEEPER-226","YES"
"1","12313216","3.0.0","3.0.0","WatcherTest.java","ZOOKEEPER-219","YES"
"1","12313216","3.0.0","3.0.0","WatcherTest.java","ZOOKEEPER-219","YES"
"1","12313216","3.0.0","3.0.0","ClientBase.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","WatcherTest.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","ClientCnxn.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","TestableZooKeeper.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","ClientBase.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","WatcherTest.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","ClientCnxn.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","TestableZooKeeper.java","ZOOKEEPER-204","YES"
"1","12313216","3.0.0","3.0.0","Utils.java","ZOOKEEPER-268","YES"
"1","12313216","3.0.0","3.0.0","ToStringTest.java","ZOOKEEPER-268","YES"
"1","12313216","3.0.0","3.0.0","SessionTest.java","ZOOKEEPER-267","YES"
"1","12313216","3.0.0","3.0.0","ClientCnxn.java","ZOOKEEPER-267","YES"
"1","12313216","3.0.0","3.0.0","PurgeTxnLog.java","ZOOKEEPER-252","YES"
"1","12313216","3.0.0","3.0.0","FileSnap.java","ZOOKEEPER-252","YES"
"1","12313216","3.0.0","3.0.0","FileTxnSnapLog.java","ZOOKEEPER-252","YES"
"1","12313216","3.0.0","3.0.0","FileTxnSnapLog.java","ZOOKEEPER-251","YES"
"1","12313216","3.0.0","3.0.0","RepeatStartupTest.java","ZOOKEEPER-251","YES"
"1","12313216","3.0.0","3.0.0","FileTxnLog.java","ZOOKEEPER-251","YES"
"1","12313216","3.0.0","3.0.0","InvalidSnapshotTest.java","ZOOKEEPER-250","YES"
"1","12313216","3.0.0","3.0.0","ClientTest.java","ZOOKEEPER-16","YES"
"1","12313216","3.0.0","3.0.0","PrepRequestProcessor.java","ZOOKEEPER-16","YES"
"1","12313216","3.0.0","3.0.0","ZooKeeper.java","ZOOKEEPER-16","YES"
"3","12313381","3.1.0","3.1.0","ZooKeeperServer.java","ZOOKEEPER-302","YES"
"3","12313381","3.1.0","3.1.0","LeaderZooKeeperServer.java","ZOOKEEPER-302","YES"
"3","12313381","3.1.0","3.1.0","MBeanRegistry.java","ZOOKEEPER-302","YES"
"3","12313381","3.1.0","3.1.0","ConnectionBean.java","ZOOKEEPER-302","YES"
"3","12313381","3.1.0","3.1.0","QuorumPeer.java","ZOOKEEPER-302","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperServer.java","ZOOKEEPER-330","YES"
"4","12313649","3.1.1","3.1.1","ServerConfig.java","ZOOKEEPER-330","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperServer.java","ZOOKEEPER-330","YES"
"4","12313649","3.1.1","3.1.1","ServerConfig.java","ZOOKEEPER-330","YES"
"4","12313649","3.1.1","3.1.1","NIOServerCnxn.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","CommitProcessor.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","NIOServerCnxn.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","CommitProcessor.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","NIOServerCnxn.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","CommitProcessor.java","ZOOKEEPER-597","YES"
"4","12313649","3.1.1","3.1.1","QuorumZxidSyncTest.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","Follower.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumPeer.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumZxidSyncTest.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","Follower.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumPeer.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumZxidSyncTest.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","ClientBase.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","Follower.java","ZOOKEEPER-582","YES"
"4","12313649","3.1.1","3.1.1","QuorumPeer.java","ZOOKEEPER-582","YES"
"1","12313216","3.0.0","3.0.0","QuorumPeerConfig.java","ZOOKEEPER-192","YES"
"3","12313381","3.1.0","3.1.0","ZooKeeper.java","ZOOKEEPER-355","YES"
"3","12313381","3.1.0","3.1.0","ClientTest.java","ZOOKEEPER-355","YES"
"3","12313381","3.1.0","3.1.0","ClientTest.java","ZOOKEEPER-94","YES"
"3","12313381","3.1.0","3.1.0","JMXEnv.java","ZOOKEEPER-94","YES"
"3","12313381","3.1.0","3.1.0","QuorumBase.java","ZOOKEEPER-94","YES"
"3","12313381","3.1.0","3.1.0","ClientBase.java","ZOOKEEPER-94","YES"
"4","12313649","3.1.1","3.1.1","ZooDefs.java","ZOOKEEPER-444","YES"
"4","12313649","3.1.1","3.1.1","ACLRootTest.java","ZOOKEEPER-433","YES"
"4","12313649","3.1.1","3.1.1","QuorumCnxManager.java","ZOOKEEPER-362","YES"
"4","12313649","3.1.1","3.1.1","FLENewEpochTest.java","ZOOKEEPER-362","YES"
"5","12313491","3.2.0","3.2.0","SessionTest.java","ZOOKEEPER-450","YES"
"5","12313491","3.2.0","3.2.0","ClientBase.java","ZOOKEEPER-450","YES"
"5","12313491","3.2.0","3.2.0","CRCTest.java","ZOOKEEPER-385","YES"
"5","12313491","3.2.0","3.2.0","CRCTest.java","ZOOKEEPER-367","YES"
"5","12313491","3.2.0","3.2.0","SerializeUtils.java","ZOOKEEPER-367","YES"
"5","12313491","3.2.0","3.2.0","FileSnap.java","ZOOKEEPER-367","YES"
"5","12313491","3.2.0","3.2.0","InvalidSnapshotTest.java","ZOOKEEPER-367","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeper.java","ZOOKEEPER-490","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeper.java","ZOOKEEPER-490","YES"
"4","12313649","3.1.1","3.1.1","QuorumQuotaTest.java","ZOOKEEPER-487","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperQuotaTest.java","ZOOKEEPER-487","YES"
"4","12313649","3.1.1","3.1.1","QuorumQuotaTest.java","ZOOKEEPER-487","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperQuotaTest.java","ZOOKEEPER-487","YES"
"4","12313649","3.1.1","3.1.1","QuorumTest.java","ZOOKEEPER-483","YES"
"4","12313649","3.1.1","3.1.1","QuorumTest.java","ZOOKEEPER-483","YES"
"4","12313649","3.1.1","3.1.1","QuorumCnxManager.java","ZOOKEEPER-481","YES"
"4","12313649","3.1.1","3.1.1","CnxManagerTest.java","ZOOKEEPER-481","YES"
"4","12313649","3.1.1","3.1.1","QuorumCnxManager.java","ZOOKEEPER-481","YES"
"4","12313649","3.1.1","3.1.1","CnxManagerTest.java","ZOOKEEPER-481","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperMain.java","ZOOKEEPER-457","YES"
"4","12313649","3.1.1","3.1.1","ZooKeeperMain.java","ZOOKEEPER-457","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerMainTest.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","QuorumCnxManager.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerConfig.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerMainTest.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","QuorumCnxManager.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerConfig.java","ZOOKEEPER-499","YES"
"5","12313491","3.2.0","3.2.0","FLEZeroWeightTest.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","FastLeaderElection.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","QuorumHierarchical.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","HierarchicalQuorumTest.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","FLEZeroWeightTest.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","FastLeaderElection.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","QuorumHierarchical.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","HierarchicalQuorumTest.java","ZOOKEEPER-498","YES"
"5","12313491","3.2.0","3.2.0","FLEZeroWeightTest.java","ZOOKEEPER-491","YES"
"5","12313491","3.2.0","3.2.0","FLEZeroWeightTest.java","ZOOKEEPER-491","YES"
"5","12313491","3.2.0","3.2.0","ZooKeeperServer.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","LeaderZooKeeperServer.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","ServerCnxn.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","QuorumTest.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","SessionTest.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","ZooKeeperServer.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","LeaderZooKeeperServer.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","ServerCnxn.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","QuorumTest.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","SessionTest.java","ZOOKEEPER-484","YES"
"5","12313491","3.2.0","3.2.0","FastLeaderElection.java","ZOOKEEPER-480","YES"
"5","12313491","3.2.0","3.2.0","FLELostMessageTest.java","ZOOKEEPER-480","YES"
"5","12313491","3.2.0","3.2.0","FastLeaderElection.java","ZOOKEEPER-480","YES"
"5","12313491","3.2.0","3.2.0","FLELostMessageTest.java","ZOOKEEPER-480","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerMainTest.java","ZOOKEEPER-547","YES"
"5","12313491","3.2.0","3.2.0","QuorumPeerMainTest.java","ZOOKEEPER-547","YES"
"7","12314335","3.2.2","3.2.2","LearnerHandler.java","ZOOKEEPER-598","YES"
"7","12314335","3.2.2","3.2.2","QuorumTest.java","ZOOKEEPER-710","YES"
"7","12314335","3.2.2","3.2.2","FinalRequestProcessor.java","ZOOKEEPER-710","YES"
"7","12314335","3.2.2","3.2.2","QuorumTest.java","ZOOKEEPER-710","YES"
"7","12314335","3.2.2","3.2.2","FinalRequestProcessor.java","ZOOKEEPER-710","YES"
"5","12313491","3.2.0","3.2.0","QuorumCnxManager.java","ZOOKEEPER-512","YES"
"5","12313491","3.2.0","3.2.0","LearnerHandler.java","ZOOKEEPER-511","YES"
"6","12314068","3.2.1","3.2.1","MaxCnxnsTest.java","ZOOKEEPER-614","YES"
"6","12314068","3.2.1","3.2.1","ZKDatabase.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","ObserverZooKeeperServer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","Learner.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","ZkDatabaseCorruptionTest.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","LeaderZooKeeperServer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","ZooKeeperServer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","PrepRequestProcessor.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","LearnerZooKeeperServer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","QuorumPeer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","FollowerZooKeeperServer.java","ZOOKEEPER-596","YES"
"6","12314068","3.2.1","3.2.1","PrepRequestProcessor.java","ZOOKEEPER-588","YES"
"6","12314068","3.2.1","3.2.1","KeeperException.java","ZOOKEEPER-588","YES"
"6","12314068","3.2.1","3.2.1","Request.java","ZOOKEEPER-588","YES"
"6","12314068","3.2.1","3.2.1","AsyncHammerTest.java","ZOOKEEPER-570","YES"
"6","12314068","3.2.1","3.2.1","FileTxnSnapLog.java","ZOOKEEPER-568","YES"
"6","12314068","3.2.1","3.2.1","TxnLog.java","ZOOKEEPER-568","YES"
"6","12314068","3.2.1","3.2.1","SyncRequestProcessor.java","ZOOKEEPER-568","YES"
"6","12314068","3.2.1","3.2.1","NIOServerCnxn.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","ConnectionMXBean.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","FourLetterWordsTest.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","ServerCnxn.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","ConnectionBean.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","ClientBase.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","FinalRequestProcessor.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","FourLetterWordsQuorumTest.java","ZOOKEEPER-566","YES"
"6","12314068","3.2.1","3.2.1","ClientTest.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","NIOServerCnxn.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","SessionTracker.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","SessionTrackerImpl.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","QuorumBase.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","ZooKeeperServer.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","ServerCnxn.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","PrepRequestProcessor.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","ConnectionBean.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","ZooKeeper.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","FinalRequestProcessor.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","HierarchicalQuorumTest.java","ZOOKEEPER-558","YES"
"6","12314068","3.2.1","3.2.1","ClientCnxn.java","ZOOKEEPER-558","YES"
"7","12314335","3.2.2","3.2.2","FileTxnLog.java","ZOOKEEPER-683","YES"
"7","12314335","3.2.2","3.2.2","InvalidSnapshotTest.java","ZOOKEEPER-683","YES"
"7","12314335","3.2.2","3.2.2","ClientCnxn.java","ZOOKEEPER-682","YES"
"7","12314335","3.2.2","3.2.2","ChrootTest.java","ZOOKEEPER-682","YES"
"8","12313976","3.3.0","3.3.0","QuorumPeer.java","ZOOKEEPER-693","YES"
"8","12313976","3.3.0","3.3.0","GetTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","RuntimeExceptionMapper.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","DeleteTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","GetChildrenTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","RootTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","CreateTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","ExistsTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","ZNodeResource.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","SetTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","GetTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","RuntimeExceptionMapper.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","DeleteTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","GetChildrenTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","RootTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","CreateTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","ExistsTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","ZNodeResource.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","SetTest.java","ZOOKEEPER-741","YES"
"8","12313976","3.3.0","3.3.0","NIOServerCnxn.java","ZOOKEEPER-737","YES"
"8","12313976","3.3.0","3.3.0","NIOServerCnxn.java","ZOOKEEPER-737","YES"
"8","12313976","3.3.0","3.3.0","QuorumPeerTestBase.java","ZOOKEEPER-734","YES"
"8","12313976","3.3.0","3.3.0","QuorumPeerTestBase.java","ZOOKEEPER-734","YES"
"8","12313976","3.3.0","3.3.0","CnxManagerTest.java","ZOOKEEPER-822","YES"
"8","12313976","3.3.0","3.3.0","QuorumCnxManager.java","ZOOKEEPER-822","YES"
"8","12313976","3.3.0","3.3.0","CnxManagerTest.java","ZOOKEEPER-822","YES"
"8","12313976","3.3.0","3.3.0","QuorumCnxManager.java","ZOOKEEPER-822","YES"
"9","12314846","3.3.1","3.3.1","QuorumTest.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","LearnerHandler.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","QuorumTest.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","LearnerHandler.java","ZOOKEEPER-907","YES"
"9","12314846","3.3.1","3.3.1","AuthTest.java","ZOOKEEPER-904","YES"
"9","12314846","3.3.1","3.3.1","AuthTest.java","ZOOKEEPER-904","YES"
"9","12314846","3.3.1","3.3.1","CnxManagerTest.java","ZOOKEEPER-893","YES"
"9","12314846","3.3.1","3.3.1","QuorumCnxManager.java","ZOOKEEPER-893","YES"
"9","12314846","3.3.1","3.3.1","CnxManagerTest.java","ZOOKEEPER-893","YES"
"9","12314846","3.3.1","3.3.1","QuorumCnxManager.java","ZOOKEEPER-893","YES"
"9","12314846","3.3.1","3.3.1","AuthTest.java","ZOOKEEPER-844","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-844","YES"
"9","12314846","3.3.1","3.3.1","AuthTest.java","ZOOKEEPER-844","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-844","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-795","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-795","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-795","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-795","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-794","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-794","YES"
"9","12314846","3.3.1","3.3.1","SessionTest.java","ZOOKEEPER-794","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-794","YES"
"9","12314846","3.3.1","3.3.1","LearnerHandler.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumTest.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","Leader.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumBase.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","ZooKeeperServer.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumUtil.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","LearnerHandler.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumTest.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","Leader.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumBase.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","ZooKeeperServer.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","QuorumUtil.java","ZOOKEEPER-790","YES"
"9","12314846","3.3.1","3.3.1","ZKDatabase.java","ZOOKEEPER-783","YES"
"9","12314846","3.3.1","3.3.1","ZKDatabase.java","ZOOKEEPER-783","YES"
"9","12314846","3.3.1","3.3.1","Version.java","ZOOKEEPER-913","YES"
"9","12314846","3.3.1","3.3.1","Version.java","ZOOKEEPER-913","YES"
"10","12315108","3.3.2","3.3.2","QuorumUtil.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Follower.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","FollowerResyncConcurrencyTest.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","LearnerHandler.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","ZKDatabase.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Learner.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Observer.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","QuorumUtil.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Follower.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","FollowerResyncConcurrencyTest.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","LearnerHandler.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","ZKDatabase.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Learner.java","ZOOKEEPER-962","YES"
"10","12315108","3.3.2","3.3.2","Observer.java","ZOOKEEPER-962","YES"
"9","12314846","3.3.1","3.3.1","DisconnectedWatcherTest.java","ZOOKEEPER-961","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-961","YES"
"9","12314846","3.3.1","3.3.1","DisconnectedWatcherTest.java","ZOOKEEPER-961","YES"
"9","12314846","3.3.1","3.3.1","ClientCnxn.java","ZOOKEEPER-961","YES"
"10","12315108","3.3.2","3.3.2","NIOServerCnxn.java","ZOOKEEPER-1049","YES"
"10","12315108","3.3.2","3.3.2","NIOServerCnxn.java","ZOOKEEPER-1049","YES"
"10","12315108","3.3.2","3.3.2","DataTree.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","DataTreeTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","FileTxnSnapLog.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","LoadFromLogTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","SerializeUtils.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","DataNode.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","SerializationPerfTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","ReadOnlyModeTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","DataTree.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","DataTreeTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","FileTxnSnapLog.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","LoadFromLogTest.java","ZOOKEEPER-1046","YES"
"10","12315108","3.3.2","3.3.2","SerializeUtils.java","ZOOKEEPER-1046","YES"
